Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,ETN,0,0,0,0,52770000000.0,62210000000.0,23.92,17.57,1.91,2.69,3.17,3.15,15.27,11.21,13.1,4.67,14.01,19780000000.0,49.58,3.2,6330000000.0,3550000000.0,2220000000.0,5.53,16.2,505000000.0,1.27,9980000000.0,59.93,0.99,41.65,1940000000.0,3210000000.0,1.16,138.29,154.12,2130000.0,399000000.0,397400000.0,0.3,83.86,4790000.0,2.31,1.2,5280000.0
0,0,ETR,0,0,0,0,22750000000.0,50600000000.0,21.35,17.76,2.78,1.92,1.93,4.3,11.62,9.0,17.91,2.22,9.11,11780000000.0,58.43,1.2,4880000000.0,4059999999.9999995,1060000000.0,5.24,-17.4,701590000.0,3.45,28560000000.0,238.06,0.72,57.64,2890000000.0,-3540000000.0,0.58,116.18,110.35,1180000.0,203370000.0,202450000.0,0.37,89.9,3620000.0,3.32,2.02,3460000.0
0,0,EW,0,0,0,0,60190000000.0,59380000000.0,39.84,37.59,2.99,11.4,10.3,11.09,31.01,28.72,30.69,13.15,29.3,5360000000.0,8.6,10.2,3980000000.0,1780000000.0,1540000000.0,2.49,10.5,1500000000.0,2.41,688200000.0,11.77,3.41,9.41,1720000000.0,1120000000.0,1.16,98.56,111.16,2900000.0,621750000.0,616150000.0,0.78,84.86,5870000.0,2.16,0.95,5150000.0
0,0,EXC,0,0,0,0,43020000000.0,80000000000.0,25.82,19.42,2.62,1.16,1.83,2.16,7.67,7.0,12.18,2.53,6.18,37040000000.0,37.8,15.0,10180000000.0,8439999999.999999,1690000000.0,1.7,,2480000000.0,2.53,39450000000.0,167.95,0.94,23.97,6060000000.0,575250000.0,0.56,46.51,41.92,6900000.0,980210000.0,978350000.0,0.25,84.39,13730000.0,2.28,1.4,13140000.0
0,0,EXPD,0,0,0,0,16860000000.0,15190000000.0,11.62,12.5,,0.95,4.39,0.84,7.46,8.2,11.37,19.07,44.01,17990000000.0,106.62,45.8,2220000000.0,2100000000.0,1470000000.0,8.65,20.5,2140000000.0000002,12.76,469770000.0,12.2,1.87,22.95,926610000.0,753020000.0,0.84,103.54,113.25,1500000.0,167750000.0,166770000.0,0.58,94.44,5000000.0,3.8,4.02,4250000.0
0,0,EXPE,0,0,0,0,15900000000.0,18420000000.0,63.65,15.13,0.28,1.61,7.65,1.92,11.23,4.87,5.09,1.32,13.0,9600000000.0,62.95,80.5,7080000000.0,703000000.0,215000000.0,1.62,,5550000000.0,35.34,8070000000.0,226.3,0.89,13.23,4570000000.0,3280000000.0,1.54,129.06,165.64,3660000.0,151570000.0,150520000.0,0.46,98.73,8470000.0,2.31,6.25,8460000.0
0,0,EXPR,0,0,0,0,142950000.0,1010000000.0,7.0,14.99,,0.07,,0.51,10.44,0.98,1.64,1.53,,1980000000.0,29.5,30.4,838730000.0,96670000.0,19370000.0,0.29,,37140000.0,0.55,904180000.0,,0.85,-0.15,15080000.0,64160000.0,1.4,2.9034,3.6225,3210000.0,68070000.0,65620000.00000001,4.05,52.33,3810000.0,0.86,5.78,3770000.0
0,0,F,0,0,0,0,48400000000.0,144150000000.0,4.21,6.02,0.3,0.36,1.08,1.07,6.44,8.59,6.92,2.27,29.17,134590000000.0,33.66,-4.8,16510000000.000002,14760000000.0,11560000000.0,2.91,,28610000000.0,7.12,135600000000.0,300.77,1.17,11.19,10210000000.0,4019999999.9999995,1.15,13.13,16.84,61850000.0,3950000000.0,3940000000.0,0.2,53.93,115790000.0,2.09,3.2,126350000.0
0,0,FAST,0,0,0,0,29570000000.0,29950000000.0,30.22,27.17,2.46,4.71,9.41,4.76,20.4,15.62,20.56,18.95,33.19,6300000000.0,10.95,20.3,2780000000.0,1470000000.0,984000000.0,1.7,28.0,234200000.0,0.41,615900000.0,19.6,4.07,5.46,725300000.0,393780000.0,1.27,52.73,56.07,3420000.0,575610000.0,573420000.0,0.18,78.91,13000000.0,4.71,2.56,12770000.0
0,0,FB,0,0,0,0,458690000000.0,428860000000.0,12.85,14.22,1.04,4.0,3.72,3.58,8.24,31.2,36.69,16.74,29.07,119670000000.0,42.98,6.6,95280000000.0,52050000000.0,37340000000.0,13.09,-21.4,43890000000.0,16.22,14660000000.0,11.9,2.81,45.4,59520000000.0,31660000000.0,1.38,185.55,263.65,32960000.0,2290000000.0,2270000000.0,0.55,76.94,31440000.0,1.14,1.37,29280000.0
0,0,FCX,0,0,0,0,44980000000.0,46260000000.0,8.97,8.18,,1.87,3.03,1.88,3.98,20.79,38.91,12.94,28.96,24600000000.0,16.8,36.1,10810000000.0,11850000000.0,5110000000.0,3.45,112.7,8340000000.0,5.75,9620000000.0,40.02,2.37,10.24,8330000000.0,6010000000.0,2.02,37.37,40.23,19070000.0,1450000000.0,1440000000.0,0.53,80.1,25870000.0,1.53,1.79,23260000.0
0,0,FDO,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FDX,0,0,0,0,60600000000.0,90900000000.0,16.32,10.33,0.89,0.67,2.43,0.97,8.66,4.09,6.2,4.29,15.58,93510000000.0,351.55,8.1,23410000000.0,9770000000.0,3830000000.0,14.33,-70.1,6900000000.0,26.42,37190000000.0,149.14,1.43,95.55,9830000000.0,900630000.0,1.32,215.06,229.87,2670000.0,259180000.0,240430000.0,7.73,73.08,4179999.9999999995,1.56,1.75,4210000.0
0,0,FE,0,0,0,0,,,,,,,,,,11.03,20.76,3.28,14.79,11210000000.0,20.31,9.6,7420000000.0,3690000000.0,1190000000.0,2.01,-14.0,283000000.0,0.5,23160000000.0,264.52,0.52,13.74,2630000000.0,235000000.0,0.35,41.44,40.89,3910000.0,570190000.0,540800000.0,0.06,87.85,8770000.0,2.51,1.73,12450000.0
0,0,FFIV,0,0,0,0,,,,,,,,,,13.19,15.82,5.47,15.9,2650000000.0,43.86,-1.7,2120000000.0,538960000.0,350120000.0,5.34,30.1,887130000.0,14.67,635830000.0,26.52,0.98,38.91,596230000.0,598410000.0,1.11,164.8,201.91,61230000.0,61230000.0,56890000.0,0.4,98.32,1910000.0,3.22,3.57,2089999.9999999998
0,0,FHN,0,0,0,0,,,,,,,,,,29.09,45.28,1.1,11.43,3300000000.0,6.1,-12.1,3410000000.0,,924000000.0,1.75,-16.3,17240000000.0,32.22,3310000000.0,,,14.24,,,1.2,22.25,19.46,5210000.0,540750000.0,527980000.0,1.39,78.5,28050000.0,4.33,6.86,20870000.0
0,0,FIS,0,0,0,0,,,,,,,,,,3.01,9.37,0.97,0.87,13880000000.0,22.53,10.7,5200000000.0,3940000000.0,417000000.0,0.36,179.8,2009999999.9999998,3.3,20880000000.0,43.92,0.74,77.35,4810000000.0,3740000000.0,0.74,98.37,106.6,3520000.0,608940000.0,607770000.0,0.23,93.31,5100000.0,1.36,0.84,5390000.0
0,0,FISV,0,0,0,0,,,,,,,,,,10.23,15.22,2.1,5.44,16610000000.0,25.28,10.2,8100000000.0,5730000000.0,1700000000.0,1.93,120.1,863000000.0,1.31,21070000000.0,65.55,1.04,47.87,3900000000.0,3040000000.0,0.81,95.81,100.98,3100000.0,660230000.0,610410000.0,0.46,93.34,10140000.0,3.27,1.58,10480000.0
0,0,FITB,0,0,0,0,,,,,,,,,,31.99,40.84,1.23,12.02,8029999999.999999,11.55,-13.7,8300000000.000001,,2450000000.0,3.62,-28.8,3370000000.0,4.92,11940000000.0,,,29.59,,,1.31,36.75,42.54,5570000.0,682510000.0,682760000.0,0.49,81.54,10130000.0,1.53,1.69,10820000.0
0,0,FL,0,0,0,0,,,,,,,,,,9.97,11.24,8.29,29.64,8960000000.0,87.39,6.9,3060000000.0,1200000000.0,893000000.0,8.71,-16.3,804000000.0,8.37,3390000000.0,104.59,1.36,33.02,666000000.0,426750000.0,1.37,29.86,39.16,2800000.0,100370000.0,82130000.0,1.68,89.98,6840000.0,2.93,9.59,5410000.0
0,0,FLIR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FLR,0,0,0,0,,,,,,,,,,-3.54,1.75,1.86,-10.19,12430000000.0,88.02,-3.4,411600000.0,291500000.0,-206110000.0,-2.4,,2340000000.0,16.52,1290000000.0,82.45,1.42,11.3,25330000.0,42430000.0,2.88,26.17,23.61,1760000.0,141410000.0,132180000.0,0.86,92.71,15410000.0,10.11,14.27,12550000.0
0,0,FLS,0,0,0,0,,,,,,,,,,3.56,8.06,3.54,7.57,3540000000.0,27.17,-6.7,1070000000.0000001,385180000.0,125950000.0,1.15,-70.2,658450000.0,5.05,1500000000.0,81.76,2.11,13.54,250120000.0,256010000.0,1.64,30.72,32.67,1140000.0,130270000.00000001,129850000.0,0.38,105.83,2690000.0,1.84,2.07,3170000.0
0,0,FLWS,0,0,0,0,,,,,,,,,,2.95,3.82,4.72,12.61,2210000000.0,33.95,-1.0,896430000.0,131370000.0,65170000.0,1.72,,93030000.0,1.43,305520000.0,57.24,1.43,7.53,-6190000.0,-107030000.0,1.68,10.4,19.91,36940000.0,36940000.0,25430000.0,35.51,74.19,4240000.0,4.96,19.11,4059999.9999999995
0,0,FMC,0,0,0,0,,,,,,,,,,14.6,22.86,6.94,26.58,5050000000.0,39.29,22.7,2170000000.0,1320000000.0,802900000.0,4.57,290.1,520500000.0,4.14,3340000000.0,109.31,1.4,23.92,820100000.0,676370000.0,0.87,118.25,112.25,126750000.0,126750000.0,125210000.0,1.08,89.81,2170000.0,2.1,1.94,2440000.0
0,0,FOSL,0,0,0,0,,,,,,,,,,1.36,6.62,5.43,5.88,1870000000.0,35.99,14.4,966370000.0,153360000.0,25430000.0,0.04,,251680000.0,4.83,375150000.0,80.61,1.91,8.46,50030000.0,22960000.0,1.54,7.52,10.62,52150000.0,52150000.0,47270000.0,9.74,81.88,3550000.0,5.46,11.45,4010000.0
0,0,FRX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FSLR,0,0,0,0,,,,,,,,,,8.68,11.39,2.44,3.73,2490000000.0,23.39,-54.3,740150000.0,545110000.0,215770000.0,4.24,,1550000000.0,14.54,401420000.0,6.83,4.07,54.83,378200000.0,70470000.0,1.36,68.98,84.34,1390000.0,106330000.0,93760000.0,11.97,81.7,3930000.0,2.79,4.25,4019999.9999999995
0,0,FTI,0,0,0,0,,,,,,,,,,-6.58,1.73,0.65,-10.49,6330000000.0,14.03,-4.7,823900000.0,495900000.0,-384800000.0,0.28,,1250000000.0,2.78,2009999999.9999998,57.45,1.43,7.76,204100000.0,283690000.0,1.98,7.51,7.15,9570000.0,450700000.0,445880000.0,1.31,94.6,14350000.0,1.38,3.59,14320000.0
0,0,FTR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GAS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GCI,0,0,0,0,,,,,,,,,,-4.21,9.05,6.11,-30.51,3210000000.0,23.8,-5.6,1310000000.0,478880000.0,-134960000.0,-1.756,,130759999.99999999,0.95,1530000000.0,289.8,0.87,3.97,127450000.0,216150000.0,2.49,3.6566,4.9201,1140000.0,142330000.0,126450000.0,7.9,70.1,16540000.0,15.11,13.78,17280000.0
0,0,GD,0,0,0,0,,,,,,,,,,8.52,11.39,5.43,19.66,38470000000.0,138.06,0.0,6410000000.0,5270000000.0,3280000000.0,11.65,3.1,2910000000.0,10.49,13170000000.0,73.13,1.48,56.4,6230000000.0,4350000000.0,0.99,226.63,216.68,1430000.0,279220000.0,242780000.0,6.05,86.05,2730000.0,2.15,1.11,2310000.0
0,0,GE,0,0,0,0,,,,,,,,,,-6.42,4.23,0.9,-11.19,74160000000.0,67.48,-0.2,18410000000.0,6880000000.0,-4400000000.0,-0.42,,20920000000.0,19.01,36310000000.0,90.14,1.19,34.12,4740000000.0,42950000000.0,0.96,74.14,92.0,7020000.0,1100000000.0,1100000000.0,0.24,68.85,10800000.0,1.48,1.1,9880000.0
0,0,GES,0,0,0,0,,,,,,,,,,6.61,11.2,7.23,29.21,2590000000.0,40.48,23.4,1150000000.0,347070000.0,169530000.0,2.64,-2.8,415560000.0,6.95,1150000000.0,173.91,1.57,9.62,131639999.99999999,166780000.0,2.07,20.2,21.55,1170000.0,64970000.0,33350000.0,43.82,73.14,7790000.0,8.73,28.72,8369999.999999999
0,0,GILD,0,0,0,0,,,,,,,,,,16.43,40.39,10.62,23.1,27470000000.0,21.88,2.6,21780000000.0,13190000000.0,4510000000.0,5.84,-98.9,6750000000.0,5.38,34610000000.0,173.77,1.54,17.11,10610000000.0,9810000000.0,0.42,62.03,65.27,8060000.000000001,1250000000.0,1250000000.0,0.07,86.39,16700000.0,2.06,1.33,14460000.0
0,0,GIS,0,0,0,0,,,,,,,,,,12.36,17.16,6.26,23.25,18630000000.0,30.55,0.4,6450000000.0,3770000000.0,2300000000.0,3.63,10.8,844400000.0,1.4,12270000000.0,121.78,0.74,15.79,3000000000.0,1580000000.0,0.5,70.09,66.49,3800000.0,603210000.0,600480000.0,0.16,77.43,13770000.0,3.98,2.29,14470000.0
0,0,GLW,0,0,0,0,,,,,,,,,,13.05,16.42,4.92,14.42,14470000000.0,17.08,11.9,5140000000.0,3870000000.0,1080000000.0,1.0,-3.0,2020000000.0,2.44,6980000000.0,55.3,1.55,14.51,3220000000.0,2300000000.0,0.95,34.37,37.0,5300000.0,853410000.0,743260000.0,9.81,70.3,11400000.0,2.13,1.52,9800000.0
0,0,GM,0,0,0,0,,,,,,,,,,7.61,7.85,2.61,16.03,130509999999.99998,89.77,10.8,18080000000.0,14810000000.0,8850000000.0,7.47,-2.7,21760000000.0,14.92,110950000000.0,165.44,1.11,36.1,16030000000.000002,-4610000000.0,1.2,36.56,48.8,17570000.0,1450000000.0,1390000000.0,4.93,84.57,31820000.0,1.78,2.19,27840000.0
0,0,GMCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GME,0,0,0,0,,,,,,,,,,-6.34,-5.64,-7.1,-37.4,6010000000.0,82.79,6.2,1350000000.0,-262000000.0,-381300000.0,-2.19,,1270000000.0,16.74,649000000.0,40.5,1.92,23.24,-434300000.0,-296510000.0,-1.52,120.66,145.32,3360000.0,76350000.0,63010000.0,15.91,27.9,13540000.0,3.23,20.18,12250000.0
0,0,GNW,0,0,0,0,,,,,,,,,,11.54,17.56,0.84,5.72,7830000000.0,15.45,-19.4,1380000000.0,1390000000.0,885000000.0,1.955,-39.0,1960000000.0,3.87,1920000000.0,11.84,9.87,30.07,437000000.0,1730000000.0,0.91,3.838,3.9762,3520000.0,507390000.0,499890000.0,1.31,75.75,14330000.0,4.11,3.81,12580000.0
0,0,GOOG,0,0,0,0,,,,,,,,,,27.57,30.47,15.05,30.8,270329999999.99997,406.89,23.0,146700000000.0,95840000000.0,74540000000.0,103.81,-8.3,133970000000.0,203.45,28600000000.0,11.26,2.87,367.95,97470000000.0,52880000000.0,1.06,2279.68,2664.9,1550000.0,317740000.0,574180000.0,0.04,66.07,1740000.0,1.24,,1400000.0
0,0,GPC,0,0,0,0,,,,,,,,,,4.7,6.91,5.63,26.7,19700000000.0,137.95,18.6,6630000000.0,1670000000.0,926920000.0,5.61,12.9,610780000.0,4.31,4360000000.0,120.71,1.16,22.34,1360000000.0,544840000.0,1.11,133.75,131.13,142420000.0,142420000.0,139760000.0,2.12,80.01,1250000.0,1.66,1.02,1230000.0
0,0,GPS,0,0,0,0,,,,,,,,,,1.54,4.91,3.86,9.59,16670000000.000002,44.33,2.3,8010000000.0,1320000000.0,256000000.0,1.32,,877000000.0,2.37,6250000000.0,229.65,1.27,7.45,809000000.0,-17500000.0,1.7,10.92,16.59,11090000.0,373400000.0,248220000.0,45.05,61.86,22770000.0,2.15,14.29,29970000.0
0,0,GRMN,0,0,0,0,,,,,,,,,,21.12,23.56,10.18,17.95,5080000000.0,26.42,9.4,2890000000.0,1360000000.0,1070000000.0000001,5.86,-3.8,1790000000.0,9.28,82130000.0,1.31,3.54,30.44,829700000.0,215650000.0,1.03,102.95,125.76,192320000.0,192320000.0,128270000.00000001,20.34,56.45,2660000.0,2.91,1.73,2490000.0
0,0,GRPN,0,0,0,0,,,,,,,,,,12.27,3.85,1.81,75.7,967110000.0,32.93,-34.9,737120000.0,59560000.0,118670000.0,3.32,110.2,498730000.0,16.7,414810000.0,197.25,0.93,5.05,-123960000.0,-141450000.0,2.29,15.43,20.76,1040000.0,29560000.0,18150000.0,35.64,68.02,5270000.0,7.33,25.0,4190000.0000000005
0,0,GS,0,0,0,0,,,,,,,,,,34.97,44.7,1.3,17.48,53580000000.0,153.46,-30.4,52700000000.0,,18240000000.0,60.63,-42.4,666000000000.0,1896.35,543000000000.0,472.17,2.5,275.26,,,1.45,307.54,355.5,2690000.0,333580000.0,349370000.0,0.55,71.64,4890000.0,1.65,1.43,5400000.0
0,0,GT,0,0,0,0,,,,,,,,,,4.37,5.7,3.28,18.48,17480000000.0,66.97,38.2,3790000000.0,1880000000.0,764000000.0,1.09,777.8,1090000000.0,3.86,8420000000.0,162.42,1.11,15.34,1060000000.0,-521380000.0,1.98,12.26,17.04,5110000.0,281290000.0,280590000.0,0.41,91.31,16730000.0,3.37,6.75,17850000.0
0,0,GTN,0,0,0,0,,,,,,,,,,3.73,20.68,3.33,3.74,2410000000.0,25.4,-9.0,806000000.0,720000000.0,38000000.0,2.43,-87.1,189000000.0,2.02,6830000000.0,283.63,2.51,18.62,300000000.0,138750000.0,1.73,18.95,21.27,1300000.0,88650000.0,76320000.0,13.47,84.08,4520000.0,6.5,5.29,4840000.0
0,0,GWW,0,0,0,0,,,,,,,,,,8.62,12.85,16.37,55.91,13590000000.0,263.27,18.3,4720000000.0,1940000000.0,1170000000.0,17.5,53.8,364000000.0,7.12,2730000000.0,115.02,2.55,35.46,986000000.0,481000000.0,1.25,478.05,478.55,51520000.0,51520000.0,45580000.0,9.61,73.08,2.69,2.69,2.01,6.88
0,0,HAL,0,0,0,0,,,,,,,,,,9.61,11.81,5.58,25.57,16129999999.999998,18.03,24.1,2020000000.0,2810000000.0,1550000000.0,0.45,54.7,2150000000.0,2.39,9580000000.0,136.24,2.19,6.36,1660000000.0,1360000000.0,2.44,36.62,30.47,11700000.0,895120000.0,898060000.0,0.31,81.45,14140000.0,1.24,1.77,12990000.0
0,0,HAR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HAS,0,0,0,0,,,,,,,,,,5.78,13.15,5.4,12.51,6470000000.0,46.74,4.3,3240000000.0,1130000000.0,373700000.0,3.28,-47.3,1020000000.0,7.31,4170000000.0,134.37,1.59,21.89,575000000.0,1160000000.0,0.95,86.96,92.23,1110000.0,137950000.0,131550000.00000001,7.61,78.14,4760000.0,3.25,4.11,4840000.0
0,0,HBAN,0,0,0,0,,,,,,,,,,19.88,27.02,0.81,7.65,6150000000.0,4.5,14.1,5960000000.0,,1080000000.0,0.89,-13.5,4700000000.0,3.26,7160000000.0,,,11.9,,,1.21,13.08,14.9,13490000.0,1450000000.0,1430000000.0,0.89,82.06,33229999.999999996,2.43,2.61,31930000.0
0,0,HCBK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HCN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HCP,0,0,0,0,,,,,,,,,,-90.45,-86.86,-16.83,-38.44,320770000.0,3.85,56.1,258529999.99999997,-276120000.0,-290140000.0,-1.05,,1360000000.0,7.39,18610000.0,1.45,4.97,-2.62,-56220000.0,79570000.0,,36.25,53.39,1700000.0,15300000.0,23460000.0,0.16,123.44,8990000.0,7.5,28.24,5290000.0
0,0,HD,0,0,0,0,,,,,,,,,,10.87,15.42,20.45,2050.28,151160000000.0,143.41,10.7,50830000000.0,26160000000.0,16430000000.0,14.95,17.3,2340000000.0,2.27,46270000000.0,,1.01,0.99,16570000000.0,11750000000.0,1.04,292.16,340.71,4590000.0,1040000000.0,1030000000.0,0.07,71.72,8570000.0,1.79,0.83,8010000.0
0,0,HES,0,0,0,0,,,,,,,,,,9.41,30.08,7.47,15.47,7690000000.0,24.97,21.0,5270000000.0,3800000000.0,724000000.0,0.63,65.5,1370000000.0,4.41,8620000000.0,122.35,1.42,18.22,2140000000.0000002,1170000000.0,1.77,113.32,95.01,2460000.0,309730000.0,286220000.0,10.06,83.25,5920000.0,2.85,2.84,5510000.0
0,0,HIG,0,0,0,0,,,,,,,,,,11.41,14.98,2.81,15.24,22440000000.0,65.51,1.8,7940000000.0,4040000000.0,2540000000.0,6.01,78.7,4160000000.0,12.65,4980000000.0,31.3,1.96,51.28,3760000000.0,3580000000.0,1.02,69.15,70.34,1990000.0,340350000.0,327580000.0,0.37,93.82,3380000.0,1.75,1.19,2280000.0
0,0,HOG,0,0,0,0,,,,,,,,,,11.34,14.44,4.39,27.35,5410000000.0,35.22,5.1,1880000000.0,947480000.0,613380000.0,3.44,-14.1,1390000000.0,9.12,6610000000.0,263.58,1.34,13.78,952240000.0,2080000000.0,1.37,34.75,37.15,1880000.0,153880000.0,139280000.0,0.61,97.13,11470000.0,6.67,8.13,13050000.0
0,0,HON,0,0,0,0,,,,,,,,,,15.3,21.08,7.13,28.38,34310000000.000004,49.77,-0.9,11000000000.0,8449999999.999999,5250000000.0,7.77,-20.5,9770000000.0,14.27,19370000000.0,101.63,1.21,25.92,5100000000.0,4010000000.0,1.15,189.39,201.27,3240000.0,688420000.0,649730000.0,0.1,75.48,5340000.0,1.79,0.79,5870000.0
0,0,HOT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HOV,0,0,0,0,,,,,,,,,,22.13,9.49,7.91,,2770000000.0,438.29,-1.6,544430000.0,268399999.99999997,552730000.0,85.86,30.9,137900000.0,21.91,1540000000.0,780.25,5.31,6.33,188540000.0,-6630000.0,2.48,47.28,80.35,5600000.0,5600000.0,5180000.0,9.59,53.56,2.54,2.54,6.03,
0,0,HP,0,0,0,0,,,,,,,,,,-12.3,-14.61,-3.18,-6.61,1550000000.0,14.49,57.9,265970000.00000003,177500000.0,-193600000.0,-3.04,,350580000.0,3.33,541970000.0,19.82,2.43,26.99,96530000.0,85780000.0,1.94,46.41,35.89,1400000.0,108000000.0,101870000.0,3.34,91.22,4460000.0,2.88,5.91,4950000.0
0,0,HPQ,0,0,0,0,,,,,,,,,,10.05,8.95,9.85,,64870000000.00001,56.07,8.8,13420000000.0,6580000000.0,6520000000.0,5.33,1.7,3400000000.0,3.21,8350000000.0,,0.74,-1.51,7040000000.0,3920000000.0,1.0,36.36,34.98,12990000.0,1080000000.0,935930000.0,0.17,77.94,60600000.0,3.55,6.44,66010000.00000001
0,0,HRB,0,0,0,0,,,,,,,,,,19.83,24.5,,,2590000000.0,14.77,11.9,1400000000.0,775280000.0,520150000.0,2.46,,336250000.0,2.04,2670000000.0,,1.06,0.09,-1770000.0,,0.78,32.05,26.43,2530000.0,175630000.0,163450000.0,1.29,93.73,11670000.0,6.28,10.06,11780000.0
0,0,HRL,0,0,0,0,,,,,,,,,,7.74,10.01,6.57,13.56,11970000000.0,22.09,23.7,1960000000.0,1440000000.0,926130000.0,1.66,7.8,846630000.0,1.55,3320000000.0,46.76,2.19,12.85,1180000000.0,569480000.0,0.1,49.04,47.19,1870000.0,542570000.0,286290000.0,47.52,42.9,11090000.0,6.33,3.86,11520000.0
0,0,HRS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HSP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HST,0,0,0,0,,,,,,,,,,-0.38,-4.28,-0.62,-0.17,2920000000.0,4.11,277.6,644000000.0,545000000.0,-11000000.0,-0.56,,807000000.0,1.13,5460000000.0,83.0,14.02,8.57,292000000.0,153500000.0,1.29,19.0,17.9,9600000.0,714040000.0,706230000.0,1.15,104.58,29520000.0,3.47,5.76,27400000.0
0,0,HSY,0,0,0,0,,,,,,,,,,17.29,23.71,14.07,62.52,9340000000.0,45.27,16.1,4050000000.0,2540000000.0,1620000000.0,6.89,34.8,338060000.0,1.64,5310000000.0,182.25,0.96,12.27,2130000000.0,1120000000.0,0.4,216.56,199.05,1170000.0,145390000.0,145240000.0,0.19,76.49,2250000.0,2.17,1.54,1850000.0
0,0,HTZ,0,0,0,0,,,,,,,,,,7.66,32.39,8.47,40.24,7860000000.0,20.46,40.4,2940000000.0,2720000000.0,152000000.0,1.19,124.2,1520000000.0,3.69,13580000000.0,502.74,2.07,8.92,2230000000.0,-6830000000.0,,19.04,21.84,5390000.0,463130000.0,230270000.0,0.8,89.83,20060000.0,4.7,8.71,17800000.0
0,0,HUM,0,0,0,0,,,,,,,,,,3.47,4.96,6.48,20.56,87500000000.0,682.54,16.0,14990000000.0,4650000000.0,3040000000.0,20.51,12.3,17960000000.0,141.95,13290000000.0,86.64,1.53,126.5,3400000000.0,3550000000.0,0.94,443.62,433.58,1180000.0,128530000.0,126150000.0,0.19,97.81,1190000.0,1.2,0.94,1500000.0
0,0,IBM,0,0,0,0,,,,,,,,,,9.46,10.48,2.71,24.48,58360000000.0,65.03,7.7,31490000000.0,12120000000.0,4970000000.0,5.28,-23.2,10480000000.0,11.66,57550000000.0,301.1,0.92,24.79,11130000000.0,5020000000.0,1.1,136.71,130.29,5270000.0,896320000.0,897900000.0,0.08,57.35,21650000.0,4.14,2.41,21680000.0
0,0,ICE,0,0,0,0,,,,,,,,,,56.79,49.65,1.39,19.2,7150000000.0,12.72,10.1,7150000000.0,4340000000.0,4059999999.9999995,5.42,190.3,607000000.0,1.08,14240000000.0,62.61,1.01,38.36,3120000000.0,1950000000.0,0.84,101.36,122.52,3630000.0,563400000.0,557570000.0,1.35,90.54,4040000.0,1.27,0.73,3540000.0
0,0,IFF,0,0,0,0,,,,,,,,,,2.32,10.92,2.99,2.02,11660000000.0,47.97,138.7,4110000000.0000005,2430000000.0,268000000.0,1.17,34.3,711000000.0,2.79,12200000000.0,57.48,1.92,84.18,1440000000.0,-769000000.0,1.05,124.4,134.5,1410000.0,254550000.0,229120000.0,0.1,95.25,3240000.0,2.25,1.45,3370000.0
0,0,IGT,0,0,0,0,,,,,,,,,,11.79,22.23,4.67,14.44,4090000000.0,19.95,18.6,1960000000.0,1410000000.0,65000000.0,1.07,,591000000.0,2.9,6870000000.0,348.76,1.3,6.42,978000000.0,1180000000.0,2.01,20.6,25.41,2069999.9999999998,205190000.0,98610000.0,52.02,48.51,4940000.0,2.93,5.05,4880000.0
0,0,INTC,0,0,0,0,,,,,,,,,,31.68,24.85,7.38,26.92,77700000000.0,19.12,-6.7,43810000000.0,31550000000.0,24620000000.0,5.16,141.4,38700000000.0,9.46,37250000000.0,36.11,2.13,22.15,30530000000.0,8470000000.000001,0.55,42.06,48.28,35320000.0,4070000000.0000005,4080000000.0,0.06,64.54,51600000.0,1.61,1.26,54660000.0
